name_common,name_sp,class,name_parameter,value,unit
sengon,Albizia falcataria,S1,clim_dry_months,0-2,unitless
sengon,Albizia falcataria,S2,clim_dry_months,2-4,unitless
sengon,Albizia falcataria,N,clim_dry_months,>4,unitless
sengon,Albizia falcataria,S1,clim_precipitation_tot,2500-3000,mm
sengon,Albizia falcataria,S2,clim_precipitation_tot,3000-4000,mm
sengon,Albizia falcataria,S2,clim_precipitation_tot,2000-2500,mm
sengon,Albizia falcataria,N,clim_precipitation_tot,>4000,mm
sengon,Albizia falcataria,N,clim_precipitation_tot,2000<,mm
sengon,Albizia falcataria,S1,clim_temperature_avg,21-30,°C
sengon,Albizia falcataria,S2,clim_temperature_avg,30-34,°C
sengon,Albizia falcataria,S2,clim_temperature_avg,19-21,°C
sengon,Albizia falcataria,N,clim_temperature_avg,>34,°C
sengon,Albizia falcataria,N,clim_temperature_avg,19<,°C
sengon,Albizia falcataria,S1,soil_cec,>16,cmol
sengon,Albizia falcataria,S2,soil_cec,5-16,cmol
sengon,Albizia falcataria,S3,soil_cec,5<,cmol
sengon,Albizia falcataria,S2,soil_depth,>100,cm
sengon,Albizia falcataria,S3,soil_depth,75-100,cm
sengon,Albizia falcataria,N,soil_depth,75<,cm
sengon,Albizia falcataria,S1,soil_drainage,baik;agakcepat;sedang,unitless
sengon,Albizia falcataria,S2,soil_drainage,agakterhambat;agakcepat,unitless
sengon,Albizia falcataria,S3,soil_drainage,cepat,unitless
sengon,Albizia falcataria,N,soil_drainage,terhambat;sangatterhambat;cepat,unitless
sengon,Albizia falcataria,S1,soil_erosion_risk,0.15<,unitless
sengon,Albizia falcataria,S2,soil_erosion_risk,0.15-0.9,unitless
sengon,Albizia falcataria,S2,soil_erosion_risk,0.9-1.8,unitless
sengon,Albizia falcataria,S3,soil_erosion_risk,1.8-4.8,unitless
sengon,Albizia falcataria,N,soil_erosion_risk,>4.8,unitless
sengon,Albizia falcataria,S2,soil_flood_height,25,cm
sengon,Albizia falcataria,S3,soil_flood_height,25-50,cm
sengon,Albizia falcataria,N,soil_flood_height,>50,cm
sengon,Albizia falcataria,S2,soil_flood_length,7<,hari
sengon,Albizia falcataria,S3,soil_flood_length,7-14,hari
sengon,Albizia falcataria,N,soil_flood_length,>14,hari
sengon,Albizia falcataria,S1,soil_k2o,>20,mg/100 g
sengon,Albizia falcataria,S2,soil_k2o,10-20,mg/100 g
sengon,Albizia falcataria,S3,soil_k2o,10<,mg/100 g
sengon,Albizia falcataria,S1,soil_nitrogen,>0.2,%
sengon,Albizia falcataria,S2,soil_nitrogen,0.10-0.20,%
sengon,Albizia falcataria,S3,soil_nitrogen,0.10<,%
sengon,Albizia falcataria,S1,soil_organic_c,>0.4,%
sengon,Albizia falcataria,S2,soil_organic_c,0.4<,%
sengon,Albizia falcataria,S1,soil_outcrop,2<,%
sengon,Albizia falcataria,S2,soil_outcrop,2-10,%
sengon,Albizia falcataria,S3,soil_outcrop,10-25,%
sengon,Albizia falcataria,N,soil_outcrop,>25,%
sengon,Albizia falcataria,S1,soil_p2o5,>20,mg/100 g
sengon,Albizia falcataria,S2,soil_p2o5,15-20,mg/100 g
sengon,Albizia falcataria,S3,soil_p2o5,15<,mg/100 g
sengon,Albizia falcataria,S2,soil_peat_depth,100<,cm
sengon,Albizia falcataria,S3,soil_peat_depth,100-200,cm
sengon,Albizia falcataria,N,soil_peat_depth,>200,cm
sengon,Albizia falcataria,S2,soil_peat_maturity,saprik,unitless
sengon,Albizia falcataria,S3,soil_peat_maturity,hemik,unitless
sengon,Albizia falcataria,N,soil_peat_maturity,hemik;fibrik,unitless
sengon,Albizia falcataria,S1,soil_ph,5.5-7.0,unitless
sengon,Albizia falcataria,S2,soil_ph,7.0-7.5,unitless
sengon,Albizia falcataria,S2,soil_ph,5.0-5.5,unitless
sengon,Albizia falcataria,S3,soil_ph,7.5-8.0,unitless
sengon,Albizia falcataria,S3,soil_ph,4.5-5.0,unitless
sengon,Albizia falcataria,N,soil_ph,>8.0,unitless
sengon,Albizia falcataria,N,soil_ph,4.5<,unitless
sengon,Albizia falcataria,S1,soil_salinity,2<,dS/m
sengon,Albizia falcataria,S2,soil_salinity,2-4,dS/m
sengon,Albizia falcataria,S3,soil_salinity,4-8,dS/m
sengon,Albizia falcataria,N,soil_salinity,>8,dS/m
sengon,Albizia falcataria,S1,soil_slope,8<,%
sengon,Albizia falcataria,S2,soil_slope,8-15,%
sengon,Albizia falcataria,S3,soil_slope,15-40,%
sengon,Albizia falcataria,N,soil_slope,>40,%
sengon,Albizia falcataria,S1,soil_sulfidic_depth,>175,cm
sengon,Albizia falcataria,S2,soil_sulfidic_depth,125-175,cm
sengon,Albizia falcataria,S3,soil_sulfidic_depth,75-125,cm
sengon,Albizia falcataria,N,soil_sulfidic_depth,75<,cm
sengon,Albizia falcataria,S1,soil_surface_rocks,3<,%
sengon,Albizia falcataria,S2,soil_surface_rocks,3-15,%
sengon,Albizia falcataria,S3,soil_surface_rocks,15-40,%
sengon,Albizia falcataria,N,soil_surface_rocks,>40,%
sengon,Albizia falcataria,S1,soil_texture,s_ah_h,unitless
sengon,Albizia falcataria,S2,soil_texture,k_ak,unitless
sengon,Albizia falcataria,S3,soil_texture,sh,unitless
