name_common,name_sp,class,name_parameter,value,unit
asam jawa,Tamarindus indica,S1,clim_precipitation_tot,800-3000,mm
asam jawa,Tamarindus indica,S2,clim_precipitation_tot,550-800,mm
asam jawa,Tamarindus indica,S2,clim_precipitation_tot,3000-3750,mm
asam jawa,Tamarindus indica,S3,clim_precipitation_tot,300-550,mm
asam jawa,Tamarindus indica,S3,clim_precipitation_tot,3750-4500,mm
asam jawa,Tamarindus indica,N,clim_precipitation_tot,<300,mm
asam jawa,Tamarindus indica,N,clim_precipitation_tot, >4500,mm
asam jawa,Tamarindus indica,S1,clim_temperature_avg,20-35,°C
asam jawa,Tamarindus indica,S2,clim_temperature_avg,16-20,°C
asam jawa,Tamarindus indica,S2,clim_temperature_avg,35-40,°C
asam jawa,Tamarindus indica,S3,clim_temperature_avg,12-16,°C
asam jawa,Tamarindus indica,S3,clim_temperature_avg,40-45,°C
asam jawa,Tamarindus indica,N,clim_temperature_avg,<12,°C
asam jawa,Tamarindus indica,N,clim_temperature_avg, >45,°C
asam jawa,Tamarindus indica,S1,soil_depth,>150,cm
asam jawa,Tamarindus indica,S2,soil_depth,50-150,cm
asam jawa,Tamarindus indica,S3,soil_depth,20-50,cm
asam jawa,Tamarindus indica,N,soil_depth,<20,cm
asam jawa,Tamarindus indica,S1,soil_elevation,<1500,m
asam jawa,Tamarindus indica,N,soil_elevation,>1500,m
asam jawa,Tamarindus indica,S1,soil_ph,5.5-6.5,unitless
asam jawa,Tamarindus indica,S2,soil_ph,5-5.5,unitless
asam jawa,Tamarindus indica,S2,soil_ph,6.5-7.5,unitless
asam jawa,Tamarindus indica,S3,soil_ph,4.5-5,unitless
asam jawa,Tamarindus indica,S3,soil_ph,7.5-8.5,unitless
asam jawa,Tamarindus indica,N,soil_ph,<4.5,unitless
asam jawa,Tamarindus indica,N,soil_ph, >8.5,unitless
asam jawa,Tamarindus indica,S1,soil_salinity,<4,dS/m
asam jawa,Tamarindus indica,S2,soil_salinity,4-7,dS/m
asam jawa,Tamarindus indica,S3,soil_salinity,7-10,dS/m
asam jawa,Tamarindus indica,N,soil_salinity,>10,dS/m
asam jawa,Tamarindus indica,S1,soil_texture,ah_ak_s_k,unitless
asam jawa,Tamarindus indica,S2,soil_texture,h_sh,unitless
